accuracy,iteration,time,random_state,n_estimators,min_samples_split,min_samples_leaf,max_features,max_depth,bootstrap
0.4662576687116564,166,384.8439230918884,42,248,3,8,0.550045,31,False
0.48466257668711654,202,95.41969156265259,42,102,3,4,0.23257675,30,False
0.43558282208588955,207,20.374312162399292,42,62,9,10,0.11258875000000002,37,False
0.4785276073619632,162,448.0570707321167,42,358,8,10,0.810019,None,True
0.4601226993865031,205,85.48968553543091,42,96,7,8,0.550045,12,True
0.3067484662576687,212,1.8795859813690186,42,63,4,5,0.03259675000000001,5,True
0.37423312883435583,198,170.87845945358276,42,59,2,2,0.8275172500000001,16,False
0.4723926380368098,165,441.0681562423706,42,353,9,7,0.68753125,40,True
0.49079754601226994,201,172.02712535858154,42,236,3,2,0.2050795,12,False
0.3987730061349693,209,65.84334063529968,42,81,9,2,0.45005500000000004,7,False
0.37423312883435583,189,319.1535828113556,42,168,8,9,0.7750225000000001,12,False
0.5030674846625767,186,368.8198368549347,42,296,2,2,0.30007,18,False
0.39263803680981596,154,677.3779904842377,42,272,3,5,0.7675232500000001,33,False
0.4539877300613497,185,430.4369490146637,42,320,4,8,0.4850515,15,False
0.17177914110429449,222,1.1323871612548828,42,285,8,1,0.010099,2,False
0.49079754601226994,211,165.73183512687683,42,111,2,4,0.7175282500000001,16,True
0.4294478527607362,190,403.0828413963318,42,186,10,6,0.70003,25,False
0.4662576687116564,219,119.00709438323975,42,274,6,9,0.1450855,16,False
0.3803680981595092,197,345.8803720474243,42,169,7,6,0.80751925,11,False
0.49693251533742333,206,241.20254707336426,42,266,5,7,0.290071,18,False
0.2883435582822086,147,872.5268270969391,42,384,6,1,0.9700030000000001,9,False
0.38650306748466257,227,8.193923473358154,42,11,8,9,0.43255675000000005,24,True
0.2883435582822086,224,47.10470366477966,42,31,3,10,0.9500050000000001,7,False
0.3067484662576687,176,560.4749417304993,42,222,6,9,0.9700030000000001,30,False
0.15337423312883436,231,7.884991645812988,42,157,8,8,0.530047,1,True
0.48466257668711654,208,241.7671139240265,42,371,2,8,0.21257875,28,False
0.4662576687116564,218,179.6386435031891,42,194,5,2,0.30756925,40,True
0.25766871165644173,235,1.6940679550170898,42,94,10,10,0.0150985,5,False
0.3067484662576687,125,1086.8754725456238,42,392,6,7,0.99250075,17,False
0.25153374233128833,228,44.98672842979431,42,261,2,6,0.7850215,2,True
0.5030674846625767,216,211.21879887580872,42,374,7,3,0.19258075,28,True
0.3374233128834356,239,20.54110074043274,42,51,3,2,0.47255275,5,True
0.5030674846625767,221,145.65315532684326,42,83,8,1,0.430057,27,False
0.4601226993865031,225,99.75975108146667,42,192,6,2,0.1750825,10,False
0.32515337423312884,99,1313.6102290153503,42,341,3,1,0.9825017500000001,37,False
0.4601226993865031,234,60.54988956451416,42,189,7,10,0.110089,17,False
0.4539877300613497,217,243.00487303733826,42,214,7,8,0.65253475,17,True
0.5030674846625767,215,254.71533012390137,42,246,7,3,0.24257575,32,False
